12,196,599,1098,-347,-3287,4600,692,183,-219
12,196,599,1098,-347,-3287,4600,684,177,-226
12,598,488,843,-417,-3542,5039,674,172,-233
12,598,488,843,-417,-3542,5039,663,166,-239
12,1838,362,606,-418,-3152,5123,652,161,-246
12,1838,362,606,-418,-3152,5123,641,156,-252
12,2222,226,172,-278,-2478,5105,628,150,-256
12,2222,226,172,-278,-2478,5105,614,144,-260
12,3008,361,-563,-249,-2518,5147,601,140,-263
12,3008,361,-563,-249,-2518,5147,588,137,-265
12,3409,503,-709,-71,-2168,5024,574,133,-266
12,3409,503,-709,-71,-2168,5024,561,129,-265
12,3973,604,-374,-267,-1618,4261,547,126,-265
12,3973,604,-374,-267,-1618,4261,535,124,-264
12,5530,713,52,-476,-1201,3191,524,124,-263
12,5530,713,52,-476,-1201,3191,513,123,-262
12,6451,1067,622,-546,-1093,1982,503,123,-261
12,6451,1067,622,-546,-1093,1982,495,122,-259
12,6724,1133,1022,-737,-893,389,489,122,-259
12,6724,1133,1022,-737,-893,389,483,123,-258
12,5398,836,876,-232,-848,-881,479,123,-257
12,5398,836,876,-232,-848,-881,476,123,-256
12,3292,692,497,503,-1323,-1659,474,123,-256
12,3292,692,497,503,-1323,-1659,473,122,-256
12,3471,1189,297,-79,-568,-2468,473,122,-256
12,3471,1189,297,-79,-568,-2468,475,122,-255
12,3837,1320,179,-784,1108,-3763,479,121,-256
12,3837,1320,179,-784,1108,-3763,484,121,-257
12,3298,1388,557,-1007,1603,-4658,490,122,-258
12,3298,1388,557,-1007,1603,-4658,498,123,-260
12,2424,1481,805,-1118,1342,-5134,506,124,-261
12,2424,1481,805,-1118,1342,-5134,515,125,-261
12,1660,1650,896,-1414,1618,-5364,526,127,-262
12,1660,1650,896,-1414,1618,-5364,538,129,-263
12,1336,1547,893,-1444,2722,-5509,551,133,-263
12,1336,1547,893,-1444,2722,-5509,566,138,-263
12,458,1360,848,-1233,3700,-5341,581,143,-263
12,458,1360,848,-1233,3700,-5341,596,148,-261
12,-392,1185,575,-921,3861,-4839,613,155,-260
12,-392,1185,575,-921,3861,-4839,629,162,-256
12,-1156,1009,306,-445,3477,-3943,645,169,-251
12,-1156,1009,306,-445,3477,-3943,659,177,-247
12,-2617,851,691,148,3068,-2587,673,183,-242
12,-2617,851,691,148,3068,-2587,685,189,-237
12,-3203,640,930,636,2532,-1110,694,194,-233
12,-3203,640,930,636,2532,-1110,702,199,-228
12,-2739,964,1433,569,1822,22,707,203,-225
12,-2739,964,1433,569,1822,22,711,206,-223
12,-676,1133,1463,-49,1771,315,713,209,-221
12,-676,1133,1463,-49,1771,315,715,211,-219
12,1381,1240,665,-407,2131,136,716,214,-219
12,1381,1240,665,-407,2131,136,718,216,-218
12,80,761,122,308,1155,1727,717,216,-218
12,80,761,122,308,1155,1727,717,215,-220
12,-1668,990,339,-10,-1406,3199,715,212,-223
12,-1668,990,339,-10,-1406,3199,711,210,-227
12,-115,464,540,-546,-3232,4558,706,206,-231
12,-115,464,540,-546,-3232,4558,700,200,-238
12,521,71,889,-573,-3577,5272,692,195,-244
12,521,71,889,-573,-3577,5272,683,189,-253
12,894,-89,765,-453,-3576,5775,673,182,-259
12,894,-89,765,-453,-3576,5775,661,176,-265
12,2131,-2,479,-453,-3428,5687,649,170,-270
12,2131,-2,479,-453,-3428,5687,636,164,-275
12,2828,129,-152,-449,-3098,5278,622,158,-279
